Start Time:  11-07-2025 10:01:42          Time Completed:  11-07-2025 10:52:02      Elapsed Time:  00:50:19
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\Parafilm1.txt
Plot File:     C:\IDEASVSM\LS_QC\Parafilm1.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\Parafilm1.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	-0.00091699 	
 18000 	-0.000869415 	
 17000 	-0.000822329 	
 16000 	-0.00077443 	
 15000 	-0.000727338 	
 14000 	-0.000679149 	
 13000 	-0.000630508 	
 12000 	-0.000582859 	
 11000 	-0.000534135 	
 10000 	-0.000486001 	
 9000 	-0.000438449 	
 8000 	-0.000390119 	
 7000 	-0.000341725 	
 6000 	-0.000294108 	
 4999.99 	-0.000245316 	
 4000.01 	-0.000196591 	
 3000.05 	-0.000147688 	
 1999.98 	-0.0000983985 	
 999.987 	-0.0000507465 	
 950.003 	-0.0000484196 	
 900.002 	-0.0000455079 	
 849.999 	-0.000043066 	
 800.004 	-0.000041144 	
 749.986 	-0.0000387038 	
 699.999 	-0.0000366377 	
 650.001 	-0.0000343163 	
 600.004 	-0.0000318603 	
 549.988 	-0.0000299399 	
 499.999 	-0.0000273052 	
 450 	-0.0000253172 	
 400.005 	-0.0000229682 	
 350.003 	-0.0000205642 	
 299.996 	-0.0000183909 	
 250.001 	-0.0000164762 	
 199.996 	-0.0000141857 	
 189.996 	-0.0000137837 	
 180.015 	-0.0000136926 	
 169.995 	-0.0000127382 	
 160.001 	-0.000013177 	
 149.986 	-0.0000115938 	
 139.996 	-0.0000119022 	
 129.994 	-0.0000113413 	
 119.991 	-0.0000106417 	
 110 	-0.0000104883 	
 99.9911 	-0.00000967254 	
 90.0015 	-0.0000103078 	
 79.9988 	-0.00000895974 	
 70.0003 	-0.00000921289 	
 59.9975 	-0.00000873789 	
 50.0018 	-0.00000817395 	
 40.0025 	-0.0000081162 	
 29.9968 	-0.00000713877 	
 19.985 	-0.00000722221 	
 18.0031 	-0.00000675884 	
 15.9963 	-0.00000690277 	
 13.9996 	-0.00000729915 	
 11.993 	-0.00000672095 	
 10.0063 	-0.00000678711 	
 7.99783 	-0.00000652193 	
 5.98835 	-0.00000655393 	
 3.99488 	-0.00000635513 	
 1.99865 	-0.00000642428 	
-0.0110132 	-0.00000645874 	
-1.99038 	-0.00000595975 	
-4.00135 	-0.00000655148 	
-5.99815 	-0.00000637663 	
-8.00101 	-0.00000629288 	
-9.99661 	-0.00000608693 	
-12.0043 	-0.00000558844 	
-14.0007 	-0.00000593614 	
-15.9992 	-0.00000585253 	
-17.9996 	-0.00000568652 	
-20.0053 	-0.00000575462 	
-29.9971 	-0.00000592342 	
-39.9966 	-0.00000514268 	
-50.0012 	-0.00000439297 	
-59.9997 	-0.00000422512 	
-70.0124 	-0.00000411343 	
-80.006 	-0.00000371175 	
-90.0082 	-0.00000300766 	
-99.9989 	-0.00000283336 	
-109.999 	-0.00000239143 	
-119.998 	-0.000002128 	
-130.004 	-0.0000017727 	
-139.996 	-0.000000824298 	
-150.004 	-0.00000102347 	
-160.005 	-0.000000331157 	
-170.003 	 0.000000198786 	
-180.005 	 0.000000199397 	
-190.003 	 0.00000109021 	
-200.002 	 0.000000602369 	
-250.001 	 0.00000304977 	
-300 	 0.00000535159 	
-350.001 	 0.00000701375 	
-400.005 	 0.00000994208 	
-450 	 0.0000113114 	
-500.006 	 0.0000135253 	
-549.993 	 0.0000160652 	
-600.007 	 0.0000180448 	
-650 	 0.0000204171 	
-699.998 	 0.0000225211 	
-750.012 	 0.0000245924 	
-800.01 	 0.0000273282 	
-850.02 	 0.0000292086 	
-900.004 	 0.0000319025 	
-950 	 0.000034306 	
-999.999 	 0.0000367089 	
-2000 	 0.0000842913 	
-3000.02 	 0.000133733 	
-4000.01 	 0.000182521 	
-5000.03 	 0.000231623 	
-6000 	 0.000280349 	
-7000.03 	 0.000328046 	
-7999.98 	 0.000375739 	
-9000 	 0.00042462 	
-9999.98 	 0.000470868 	
-11000 	 0.000519372 	
-12000 	 0.000567483 	
-13000 	 0.000615737 	
-14000 	 0.000662779 	
-15000 	 0.000711366 	
-16000 	 0.000758305 	
-17000 	 0.00080567 	
-18000 	 0.000852845 	
-19000 	 0.000900708 	
-18000 	 0.000852921 	
-17000 	 0.000805398 	
-16000 	 0.000758343 	
-15000 	 0.00071088 	
-14000 	 0.000663225 	
-13000 	 0.000615382 	
-12000 	 0.000567764 	
-11000 	 0.000519353 	
-10000 	 0.000471084 	
-9000.01 	 0.000423112 	
-7999.99 	 0.000374304 	
-7000 	 0.000326322 	
-6000.01 	 0.00027777 	
-5000 	 0.000229042 	
-3999.97 	 0.000180582 	
-2999.93 	 0.000131759 	
-1999.99 	 0.0000833701 	
-999.997 	 0.0000357109 	
-950.004 	 0.0000333273 	
-899.999 	 0.0000309127 	
-849.997 	 0.0000287334 	
-799.991 	 0.0000264612 	
-750.005 	 0.000024154 	
-700.003 	 0.0000222553 	
-649.994 	 0.0000196368 	
-600.008 	 0.0000169396 	
-549.996 	 0.0000152967 	
-499.985 	 0.0000130368 	
-450.001 	 0.0000105331 	
-400 	 0.00000885696 	
-349.995 	 0.00000590144 	
-299.997 	 0.00000429683 	
-249.998 	 0.00000139946 	
-199.996 	-0.000000566536 	
-190.004 	-0.000000819458 	
-180.002 	-0.000000818967 	
